DATE,BULAN,TAHUN,TINGGI HILAL MINIMUM,ELONGASI GEOSENTRIK MINIMUM,ELONGASI TOPOSENTRIK MINIMUM,BEDA AZIMUT MINIMUM,TINGGI HILAL MAKSIMUM,ELONGASI GEOSENTRIK MAKSIMUM,ELONGASI TOPOSENTRIK MAKSIMUM,BEDA AZIMUT MAKSIMUM,MABIMS NOT VISIBLE,MABIMS VISIBLE,ODEH NOT VISIBLE,ODEH VISIBLE OPTIC,ODEH VISIBLE NAKED EYE,KATSNER NOT VISIBLE,KATSNER VISIBLE OPTIC,KATSNER VISIBLE NAKED EYE
2024-1-11,7,1445,-3.63684230824338,4.9986130636291,4.68736974300099,-5.28441581045752,0.196903917809849,5.36197296580626,5.77183454010473,-4.57289004903993,1,0,1,0,0,1,0,0
2024-2-10,8,1445,4.55564028993209,6.94643980557269,6.02442351828284,-2.69575506753628,6.81463702573769,8.69095170471725,7.68531687280862,0.81557940617148,0,1,0.02,0.98,0,0,1,0
2024-3-10,9,1445,-1.38134922219182,2.24767547104202,1.58778534077538,-2.22614685278256,0.812719488835785,2.75338614295221,2.29220386000282,-0.685040725634451,1,0,1,0,0,1,0,0
2024-4-9,10,1445,4.31415735346079,8.31347177768508,7.50283094618807,3.3001998381277,7.65073562282672,10.2725384392217,9.4488647504544,6.79593430065825,0,1,0.01,0.9,0.09,0,1,0
2024-5-8,11,1445,-0.843058025205286,4.10629407455314,3.77947876678955,3.46666006974635,2.42587836018955,5.74682172559061,5.18416846963949,4.96236637271693,1,0,1,0,0,0.85,0.15,0
2024-6-7,12,1445,6.53272066052641,11.4792523927743,10.8111391082564,4.468028411197,10.7617227150829,13.2987325373691,12.4172890710284,8.51683890630653,0,1,0,0.01,0.99,0,0.48,0.52
2024-7-6,1,1446,2.36248627996369,6.83654093331921,6.23525388287474,3.1636132162588,5.82338648928075,8.21882662190217,7.37164246400475,5.60492131711237,0.08,0.92,0.72,0.28,0,0,1,0
2024-8-4,2,1446,-2.77085990055001,4.1884868289053,3.82794352442178,3.65678751256053,0.298857964769682,4.46685747510991,4.7589946754736,4.43151649645853,1,0,1,0,0,1,0,0
2024-9-3,3,1446,1.56629060240878,3.59655154954094,2.75248954906454,-0.612503902162416,3.1361051961678,4.88979375526748,3.99884585206067,1.42803119903437,1,0,1,0,0,0,1,0
2024-10-3,4,1446,3.08106074740566,6.1659290406328,5.37582749555586,-4.71028960630093,5.50729095344799,7.65474649609939,6.93120586511095,-2.09173310953298,0.2,0.8,0.82,0.18,0,0,1,0
2024-11-1,5,1446,-4.77536027955342,2.85268887974456,3.21429415474172,-2.75011033699241,-2.49928624608678,3.39871399297414,4.22192357330899,-1.51366886739211,1,0,1,0,0,1,0,0
2024-12-1,6,1446,-2.14747856527447,4.69623475060056,4.55104761806889,-5.15027882717789,1.29389948859266,5.38624761281759,5.15184354570783,-4.44266812748603,1,0,1,0,0,1,0,0
2024-12-31,7,1446,3.0474802903278,7.02991473414694,6.37733828265527,-5.15999453896549,6.35815227902328,8.49465184807217,7.59565243548793,-2.44924349728709,0,1,0.45,0.55,0,0,1,0
2025-1-29,8,1446,-3.31449613449909,3.85582333743516,3.54340323172044,-4.41360387907201,-0.128786470140339,4.50207504774378,4.91179199048144,-3.47280423719971,1,0,1,0,0,1,0,0
2025-2-28,9,1446,2.65393277255903,4.69028657065421,3.68962236026389,0.057684819836652,4.57191091363265,6.5414456876474,5.65696250809743,2.84203080459326,0.9,0.1,1,0,0,0,1,0
2025-3-29,10,1446,-3.50819987934629,1.05759813163461,1.46212483450624,-0.0351333666849314,-1.63244773479254,1.66129462305181,2.67512971972322,1.232987333513,1,0,1,0,0,1,0,0
2025-4-28,11,1446,2.6625163628088,8.57261576504812,7.97869630421577,5.41295268987466,6.87384637858761,10.5280384185402,9.7850487627281,8.38223109846763,0.03,0.97,0.29,0.7,0.01,0,1,0
2025-5-27,12,1446,-0.884786999690807,5.73238683257591,5.42670929811577,4.98294050157233,3.18996662599188,7.15877310117013,6.62008205882522,6.4077440449372,0.99,0.01,1,0,0,0.72,0.28,0
2025-6-25,1,1447,-4.00031365687268,4.89526357505043,4.7113383982059,4.59393991637558,-0.151394945880093,5.08120116865598,5.57595881341259,5.00677448629477,1,0,1,0,0,1,0,0
2025-7-25,2,1447,5.26612511379273,7.74522097719073,6.88302710856615,-0.272991958810962,7.68501147880354,9.47495031941749,8.52266137679844,3.19342897178115,0,1,0,0.89,0.11,0,1,0
2025-8-23,3,1447,-0.377958931073194,1.91849738808357,1.16101937913752,-0.176919216643569,1.42750891139884,3.20490960372906,2.26772018676082,1.31471992152439,1,0,1,0,0,0.76,0.24,0
2025-9-22,4,1447,2.57069252691177,6.12790658321618,5.32602516052344,-5.24306937042553,5.1961744498799,7.62124270739818,6.98836283483119,-2.71135627970153,0.22,0.78,0.92,0.08,0,0,1,0
2025-10-21,5,1447,-4.91667127894639,3.34472469674568,3.67102607582282,-3.24485573605946,-2.55298896955376,3.73269326673902,4.52319775078928,-1.9484783326605,1,0,1,0,0,1,0,0
2025-11-20,6,1447,-2.77283844787292,4.84041500891726,4.80204545423612,-5.25430115119559,0.577172514025186,5.35378484687226,5.28665609284777,-4.7271192298426,1,0,1,0,0,1,0,0
2025-12-20,7,1447,0.636032549077383,5.6085664146074,5.11159917669828,-5.23462721453598,3.95881692275876,6.66780789913289,6.00216713883859,-3.47259713633417,0.86,0.14,1,0,0,0.19,0.81,0
2026-1-18,8,1447,-6.79929612234009,5.12596623554645,5.50822041505044,-5.55586303098309,-3.50955040131178,6.54830688212485,7.27331018044595,-3.9436071700496,1,0,1,0,0,1,0,0
2026-2-17,9,1447,-3.1479798976948,0.923700538671375,0.816960613596639,-1.73660826727647,-1.20824603946738,1.99258833297855,2.72935116700371,-0.725954129381762,1,0,1,0,0,1,0,0
2026-3-19,10,1447,0.197124688166406,4.50039257818667,3.86535452969313,3.15905234026496,3.01919876721817,6.15518240722561,5.68367057789098,5.17319231043388,1,0,1,0,0,0.51,0.49,0
2026-4-18,11,1447,5.58299407778143,12.6719561661619,12.0064531633872,7.31362777091721,10.4852529244298,14.5798093213218,13.8545850576158,11.4004986879309,0,1,0,0.04,0.96,0,0.74,0.26
2026-5-17,12,1447,2.4766371636459,8.82057549385268,8.28825501749647,5.76785194701893,7.01960291691924,10.6794760150033,9.89462213689458,8.5357717576677,0.05,0.95,0.28,0.71,0.01,0,1,0
2026-6-15,1,1448,0.0310322207691319,5.56877143182234,5.11095079490638,3.93515269993122,3.98380108549,7.03474143989544,6.28846818530254,5.66644538791667,0.85,0.15,1,0,0,0.36,0.64,0
2026-7-14,2,1448,-2.82916473048168,3.20034437022928,2.83067772130469,2.56321410280214,0.383140779365643,3.39556992234562,3.78415887152842,3.31298417104165,1,0,1,0,0,1,0,0
2026-8-13,3,1448,5.81815467131837,8.28114313404785,7.30593164098746,-4.61798322944713,8.16789040227053,10.2341639678673,9.37252962104465,-0.838861345932628,0,1,0,0.6,0.4,0,1,0
2026-9-11,4,1448,-0.421681639402769,3.28540385860256,2.72129048592535,-4.01508387796537,2.07056374446339,4.8712433733791,4.39745044703671,-2.4039364852747,1,0,1,0,0,0.84,0.16,0
2026-10-11,5,1448,3.2410919635362,9.25540480638871,8.61596221457812,-8.64675239842089,7.13245844192055,10.782955774097,10.189478302558,-5.74461474394178,0,1,0.16,0.83,0.01,0,1,0
2026-11-9,6,1448,-3.21980736899089,4.96759747046682,5.00184885295368,-5.37389918264364,0.173682887286245,5.44306451546538,5.45847582698472,-4.74571579041466,1,0,1,0,0,1,0,0
2026-12-9,7,1448,0.572460519735756,5.58645892657538,5.11054633060098,-5.34450703654792,3.89571912777508,6.69896265723732,6.05245679941907,-3.64120558430136,0.87,0.13,1,0,0,0.21,0.79,0
2027-1-7,8,1448,-7.07294667394231,4.85228357825217,5.33776807327411,-4.87892923781226,-4.0496042958751,6.2870330204934,7.05813735744441,-3.19483650247733,1,0,1,0,0,1,0,0
2027-2-6,9,1448,-4.87700126679086,1.74171146787747,2.46457954645743,-2.10192700145046,-2.96731323661227,3.36638204787284,4.21907131033479,-0.790022523651004,1,0,1,0,0,1,0,0
2027-3-8,10,1448,-3.36732848774029,2.37950065629483,2.71128279936152,1.75306726201643,-1.31661866583247,2.78132419415558,3.08057032999339,2.76850425498208,1,0,1,0,0,1,0,0
2027-4-7,11,1448,-0.665109771130226,6.35422693669007,5.99791327748441,5.56922816797101,2.96901039076493,7.7170154636773,7.40153524147352,7.25069260135388,1,0,1,0,0,0.74,0.26,0
2027-5-6,12,1448,-5.5130261672072,5.00572097183671,5.18415150619973,3.66654736509707,-2.13052650082167,5.2122814695969,5.9409320418374,5.02101399638605,1,0,1,0,0,1,0,0
2027-6-5,1,1449,3.65536568000814,8.24632413694537,7.60766028231888,3.66419374915222,7.62666848782997,10.1365066106699,9.21551237110993,6.67341870459222,0,1,0.1,0.83,0.07,0,1,0
2027-7-4,2,1449,0.940776930275475,3.89283474331996,3.19798455640611,0.861446871692806,3.82671657089703,5.7397387153377,4.7388748004599,2.7935751333938,1,0,1,0,0,0.08,0.92,0
2027-8-3,3,1449,10.0226334931977,13.2725382180572,12.2881760636507,-7.48253874172161,13.1666484422717,15.4024398973976,14.5428533038506,-1.99670653250695,0,1,0,0,1,0,0,1
2027-9-1,4,1449,4.23987391082791,9.13371771862951,8.28191562985689,-8.01609200927095,7.88337469457687,11.0400684291911,10.378529453618,-4.55471381937156,0,1,0,0.81,0.19,0,1,0
2027-9-30,5,1449,-1.23861311846518,5.48985754090752,5.16689621841874,-6.43223291155516,2.27775709514908,6.78977299338285,6.52469087718861,-4.98109051710702,1,0,1,0,0,0.92,0.08,0
2027-10-30,6,1449,4.80241376831494,10.9821169710738,10.3490772697662,-9.5300721065716,9.19490667400007,12.6347322048889,11.8944090420514,-6.11009615038896,0,1,0,0.36,0.64,0,0.96,0.04
2027-11-28,7,1449,-0.734005017382693,4.82868380356294,4.46995388289234,-5.10242956701504,2.67483681091142,5.88242503535519,5.3602308818229,-3.85888233015231,1,0,1,0,0,0.76,0.24,0
2027-12-28,8,1449,3.80227502467385,5.9930585458855,5.1630978415984,-2.27493268170613,5.8822779275528,7.63715678636194,6.73341199528893,0.490494765652187,0.24,0.76,0.48,0.52,0,0,1,0
2028-1-26,9,1449,-4.6883701524207,1.34475901701715,2.21739673563097,-1.21002625795933,-3.01146725471654,2.97463350496988,3.86820180216189,0.00669628377664822,1,0,1,0,0,1,0,0
2028-2-25,10,1449,-3.9569244052336,2.92053092256935,3.21782195272691,1.9570499936483,-1.9146312761485,3.06305531476109,3.68502798799678,3.03161027963478,1,0,1,0,0,1,0,0
2028-3-26,11,1449,-2.87757962186272,5.0518047008906,5.04521424700673,4.92213974141328,0.21736060626089,5.83703254192654,5.88291204786645,5.82044650412547,1,0,1,0,0,1,0,0
2028-4-25,12,1449,0.926769992160923,7.81088006484623,7.36230996449862,6.04870004907747,4.9103308406931,9.20006020169776,8.7006974579934,8.12621052314006,0.53,0.47,0.95,0.05,0,0.13,0.87,0
2028-5-24,1,1450,-3.36823383185087,3.94314912257561,3.93515573988974,3.61988486599324,-0.113300518611631,4.26810527251143,4.41697825057098,4.1842412516466,1,0,1,0,0,1,0,0
2028-6-23,2,1450,5.33101841222817,7.64372140456215,6.73880636015223,-0.518888075356301,7.84217674109392,9.66404221416726,8.69089294584779,2.9169260746034,0,1,0,0.82,0.18,0,1,0
2028-7-22,3,1450,0.981027911966753,3.20295753614867,2.25891804044292,-2.82428867926262,3.07243919668947,5.29169952590175,4.47585289073391,-0.899045056993714,1,0,1,0,0,0.09,0.91,0
2028-8-21,4,1450,7.81523839301562,13.4483117182172,12.5550637828035,-10.6535075266908,12.16002669286,15.4585010061772,14.7506251987062,-5.81929526594365,0,1,0,0,1,0,0.25,0.75
2028-9-19,5,1450,2.91021166464383,9.6985132047614,8.97006656477777,-9.49359200479057,7.24284209650302,11.4190128693999,10.8889801741451,-6.466830066142,0.01,0.99,0.13,0.81,0.06,0,1,0
2028-10-18,6,1450,-1.43919736878512,5.81904274489579,5.55017744025694,-6.66166929576519,2.43232382941378,7.06646378811864,6.74418825587086,-5.3668422232542,1,0,1,0,0,0.91,0.09,0
2028-11-17,7,1450,6.80742553295427,10.9696212271887,10.2224477139755,-7.32890529863539,10.6364358531318,12.8592232808963,11.9293450763102,-3.29707025919663,0,1,0,0,1,0,0.49,0.51
2028-12-16,8,1450,1.18216026827591,3.55994336265446,2.80418733640231,-2.06592157580491,3.56833968402778,5.3637697313082,4.40621887746243,-0.200934124807418,1,0,1,0,0,0.01,0.99,0
2029-1-15,9,1450,4.54472365311269,7.61585687475927,6.73345648335739,2.15926978949952,7.08925828938898,9.40508338713483,8.67051669913469,5.46999061666253,0,1,0.01,0.99,0,0,1,0
2029-2-13,10,1450,-4.12893967567364,3.41233247354491,3.67483941427833,2.48287779408327,-1.86316398062844,3.56793821399773,4.12464084515448,3.52860553339917,1,0,1,0,0,1,0,0
2029-3-15,11,1450,-2.89550356317425,5.25507862713385,5.23815879987659,5.13313261050593,0.199306458681296,5.99938375043444,6.06428480577101,5.99880531163257,1,0,1,0,0,1,0,0
2029-4-14,12,1450,-0.221300616845694,6.74888975968118,6.37880582914054,5.73697792221952,3.377069701751,7.91275410931405,7.56689385031917,7.33779752933538,0.96,0.04,1,0,0,0.56,0.44,0
2029-5-13,1,1451,-5.62850616752406,3.61938124777713,4.02399054699493,2.10164785365328,-2.99544523899458,4.42430518056577,5.2339558551576,3.39586123246312,1,0,1,0,0,1,0,0
2029-6-12,2,1451,0.00630039268556056,2.35354573794212,1.71832100914732,0.510246184149992,2.24362300771086,4.03703580708219,3.11892724115616,1.84172669376437,1,0,1,0,0,0.53,0.47,0
2029-7-12,3,1451,6.02216219435167,8.79283687871789,7.85939739216739,-5.24383087648812,8.54461908055906,10.7163578441771,9.89890448233282,-1.55980234713945,0,1,0,0.44,0.56,0,1,0
2029-8-10,4,1451,-0.0479987825160118,5.21267365527913,4.6819444894295,-5.91582279220245,3.09471727564785,6.77282658257483,6.3528990500722,-4.1353560450213,0.99,0.01,1,0,0,0.57,0.43,0
2029-9-8,5,1451,-5.28969023567291,4.83426952761683,5.05693863294461,-4.86547844459875,-2.2181087436308,4.97495200528582,5.69768509526588,-3.55622012767219,1,0,1,0,0,1,0,0
2029-10-8,6,1451,2.62437134823185,9.01797023000275,8.34872133234924,-8.72274623257249,6.90217058566368,10.7401335360643,10.1179220028334,-5.95893599447453,0.04,0.96,0.24,0.75,0.01,0,1,0
2029-11-6,7,1451,-1.1649251131322,3.99516051925959,3.6676236107134,-4.58725379246073,2.25492641544636,5.3826094505994,4.8137854935806,-3.4726523426227,1,0,1,0,0,0.9,0.1,0
2029-12-6,8,1451,7.88362294035367,10.0286975327306,9.06782468428922,-2.76638303781422,10.261012684775,12.1657715649709,11.1868722575167,1.58435414422871,0,1,0,0,1,0,0.44,0.56
2030-1-4,9,1451,0.754195082465168,3.68287717762116,2.87891043383724,1.87874061905836,3.11535095236892,5.60885642241609,4.91915826201018,3.74227629229057,1,0,1,0,0,0.21,0.79,0
2030-2-3,10,1451,3.66490609288672,9.65490967142469,8.91800831585029,5.82290460517919,7.53222813217183,11.3636810092662,10.8234592666745,9.10119411207072,0,1,0.04,0.86,0.1,0,1,0
2030-3-4,11,1451,-3.66242962915764,5.07911031022362,5.22013208068804,4.72942675698988,-0.572153225524287,5.67084864469829,5.8434627333263,5.65923940647383,1,0,1,0,0,1,0,0
2030-4-3,12,1451,-0.202555808950882,6.58000754730732,6.17530709957422,5.55965682771199,3.3076338684622,7.76072814266256,7.43399506654698,7.18971854025182,0.97,0.03,1,0,0,0.57,0.43,0
2030-5-2,1,1452,-5.62106606646898,3.20529006805197,3.7306049420363,1.39308016336184,-3.31244193331313,4.13433170009647,4.98558808490273,2.78974390706225,1,0,1,0,0,1,0,0
2030-6-1,2,1452,-1.0880696970446,0.945944246572597,0.441968554918271,0.258990516718598,0.79619414343637,2.54037596981569,1.64994689549204,1.06638464776461,1,0,1,0,0,1,0,0
2030-7-1,3,1452,2.8551618895043,5.57526851882096,4.72085113104809,-4.01313005595904,5.0568022942086,7.23576553819432,6.50001094895258,-1.64024090106591,0.5,0.5,0.96,0.04,0,0,1,0
2030-7-30,4,1452,-4.3083029212164,4.03012395588593,4.14918861330363,-4.05915951537708,-1.70742955439014,4.17668590550272,4.75212737234337,-3.24522859582982,1,0,1,0,0,1,0,0
2030-8-29,5,1452,0.126692246940266,6.96786280523522,6.47939698195173,-7.59089402729376,3.78093686398519,8.30192017993947,7.96298356604576,-5.75506063186202,0.88,0.12,1,0,0,0.43,0.57,0
2030-9-27,6,1452,-4.8403605227513,4.58669129414848,4.74414601107008,-4.6529024608376,-1.76552215855181,4.69289733773874,5.37287430395504,-3.58440950529194,1,0,1,0,0,1,0,0
2030-10-27,7,1452,3.21478399113513,7.24774373378922,6.51586467031564,-5.89484769098468,6.68430996457653,9.13211771054328,8.24202460900013,-3.22457586232588,0,1,0.32,0.68,0,0,1,0
2030-11-25,8,1452,-1.15409498595036,0.894574139829423,0.270654854201864,-0.970565289128842,1.16270657836732,3.01501483165129,1.99605924613251,0.0144312095234795,1,0,1,0,0,0.99,0.01,0
2030-12-25,9,1452,6.15519569659789,9.29732318921949,8.31792182127936,2.14606227014352,9.09702886083461,11.4635430969036,10.6192832181662,6.01460242308303,0,1,0,0.21,0.79,0,1,0
2031-1-23,10,1452,-1.4308136745876,5.0043123630728,4.71711243223282,4.6336554087346,1.87813934631549,6.36238446457886,6.11596412256577,6.03113833213632,1,0,1,0,0,0.98,0.02,0
2031-2-22,11,1452,3.31483000751144,10.5502867159852,9.85525031550355,7.11858356879986,7.6871448334354,12.224203849365,11.7316659703057,10.3168251817631,0,1,0.04,0.79,0.17,0,1,0
2031-3-23,12,1452,-2.11948068457203,4.85890755786939,4.7053304347409,4.69484904066576,1.1044614075243,5.84190315430451,5.73340421262609,5.73266631237567,1,0,1,0,0,1,0,0
2031-4-22,1,1453,3.69946974715465,7.70651015003888,7.01125861458996,3.33824097936321,6.87809789982947,9.32558627871545,8.5339702537321,6.15522650557165,0,1,0.19,0.81,0,0,1,0
2031-5-21,2,1453,-1.24662173554906,0.497241960465815,0.0225209353449515,-0.230856516539291,0.433187892198666,2.18835344292245,1.28735572465698,0.464074215736275,1,0,1,0,0,1,0,0
2031-6-20,3,1453,2.55148543920269,5.39647001615045,4.57105606922443,-3.954111218062,4.75147262941753,6.93372593182705,6.21942515726326,-1.71634270319038,0.66,0.34,1,0,0,0,1,0
2031-7-19,4,1453,-5.16478726147159,4.42729710099258,4.70712188208876,-4.38367503302123,-2.55336555651738,4.90961835647747,5.48769862555282,-3.37486231587286,1,0,1,0,0,1,0,0
2031-8-18,5,1453,-2.24465402837879,5.31022998812376,5.18785012590594,-6.0025886874775,0.901453547966555,6.05960419854394,6.00245967925823,-5.18175267779316,1,0,1,0,0,1,0,0
2031-9-17,6,1453,2.05833730284765,7.72031174829214,7.05427613479994,-7.45254358350724,5.5758535770002,9.09469007935515,8.59593971667581,-5.12432392425421,0.18,0.82,0.79,0.21,0,0,1,0
2031-10-16,7,1453,-2.93278217847726,2.31249567314202,2.38665275427106,-2.68277844924569,-0.455097083687974,2.76363903657779,2.91373871210982,-2.02161342627113,1,0,1,0,0,1,0,0
2031-11-15,8,1453,4.11905203263382,6.09905391274406,5.14761858560086,-1.89722695904916,6.24583598114747,8.10566556140897,7.13124600525342,0.863202213199656,0.15,0.85,0.32,0.68,0,0,1,0
2031-12-14,9,1453,-2.47482067936697,2.86079078599064,2.75632225876294,2.67733222610821,0.0683977757220092,3.45470504360957,3.26042157339948,3.25769881821307,1,0,1,0,0,1,0,0
2032-1-13,10,1453,3.35708626036692,8.84236456809435,8.0403937471301,5.16093994247868,7.23354856860885,10.7835912710064,10.1627852451353,8.27574576933048,0,1,0.1,0.86,0.04,0,1,0
2032-2-11,11,1453,-3.08686539694304,5.11534996496121,5.15121999903643,5.01800077076393,0.340350468819815,5.99602678130321,6.01231867458363,5.98161547225891,1,0,1,0,0,1,0,0
2032-3-12,12,1453,3.98115346389292,9.92795995427256,9.13679021298817,5.76268493237308,8.05524666051408,11.66997322662,11.0710121129691,9.06414082477392,0,1,0.01,0.72,0.27,0,1,0
2032-4-10,1,1454,0.0564730895907519,3.49598743110466,2.87123370054378,2.19060226077778,2.75911574059411,5.19950860184914,4.50639523179396,3.79275768984172,1,0,1,0,0,0.55,0.45,0
2032-5-10,2,1454,7.57085200538532,9.7768178017163,8.88215491697318,-0.494831668283268,9.83961613519335,11.6147410895962,10.681708250475,3.51128732309991,0,1,0,0,1,0,0.59,0.41
2032-6-8,3,1454,1.6000798173742,4.77690520017734,3.99114204042066,-3.866842393296,3.94027694481828,6.24614585158891,5.54882657997881,-1.949962447671,1,0,1,0,0,0,1,0
2032-7-8,4,1454,5.1571151111078,9.59543652958557,8.79380931468798,-7.42990388916945,8.40964619046254,11.1310980653019,10.4798687233902,-4.04966367428551,0,1,0,0.65,0.35,0,1,0
2032-8-6,5,1454,-2.24385753435069,5.11564395888428,5.00345154267011,-5.71428328383439,0.803726900614981,5.7731755666915,5.71415941627901,-5.00031900645439,1,0,1,0,0,1,0,0
2032-9-5,6,1454,1.13739440883838,6.28382019690302,5.67883458438782,-6.28514704033415,4.20816468549814,7.54425215606635,7.08752029904447,-4.39566509302159,0.67,0.33,1,0,0,0.07,0.93,0
2032-10-4,7,1454,-4.71967193634806,1.94202493064464,2.57989094893472,-1.57590051195393,-2.87664103262224,3.02103734672354,3.91563756810236,-0.47849835417054,1,0,1,0,0,1,0,0
2032-11-3,8,1454,-0.310442604026767,1.62183588494338,0.79378924492284,-0.0128058352752305,1.29317450911928,3.17858867720565,2.31459650296292,1.00459709501234,1,0,1,0,0,0.8,0.2,0
2032-12-3,9,1454,3.97166460997423,7.02744767914352,6.1255109459037,1.86548135155525,6.53784625639082,8.7842575213239,7.99421871790226,4.72331855720378,0,1,0.19,0.81,0,0,1,0
2033-1-1,10,1454,-3.98650977350918,4.82129656590932,4.80722367151868,4.34452710714956,-0.859805820909954,4.96402505842813,5.36465062910397,4.94457797887736,1,0,1,0,0,1,0,0
2033-1-31,11,1454,1.55195845793785,7.72444859369714,7.06004546746201,5.53754814879852,5.39577785511226,9.45187178661541,8.95489142606992,7.99579680259475,0.31,0.69,0.81,0.19,0,0.03,0.97,0
2033-3-1,12,1454,-3.50483757510409,3.37242933915603,3.56926660022625,2.93980611338782,-0.682387120310973,3.89771478957625,4.02963771666155,3.89673432278443,1,0,1,0,0,1,0,0
2033-3-31,1,1455,5.17647414789151,8.68698669936736,7.78369474953654,2.55538753955852,8.3817433658031,10.6201226526624,9.75505155552694,6.06114924253257,0,1,0,0.63,0.37,0,1,0
2033-4-29,2,1455,1.86141243712696,3.7303255555747,2.72700310884896,-1.25083189755338,3.71779195430707,5.63087190901202,4.65215694148836,0.770797623621775,1,0,1,0,0,0,1,0
2033-5-29,3,1455,9.82278863715071,12.1015928050427,11.1433471930191,-4.34112454850316,12.0179769511418,14.016148724482,13.1142472906114,0.581525405438867,0,1,0,0,1,0,0,1
2033-6-27,4,1455,3.27225490388357,7.6586010915445,6.86188024923627,-6.38441543329344,6.4303039003385,9.22134793357754,8.56400133782424,-3.661129430291,0,1,0.32,0.68,0,0,1,0
2033-7-26,5,1455,-3.18147819536551,4.76694726447091,4.75715864092375,-5.07515277541523,-0.181281990709219,5.07571579778493,5.14799353127251,-4.55533030471912,1,0,1,0,0,1,0,0
2033-8-25,6,1455,1.3709858323569,5.85522209268787,5.19213378753506,-5.67251764133954,4.24555037807528,7.21944950258456,6.69715852459092,-3.7467393704024,0.65,0.35,1,0,0,0.03,0.97,0
2033-9-23,7,1455,-4.40849145613072,1.45078095486762,2.21467226472127,-0.93515559528214,-2.84109650771244,2.67914504749244,3.57519875152002,0.0917272076808331,1,0,1,0,0,1,0,0
2033-10-23,8,1455,-1.0394237912765,1.69224644652682,1.28099368141828,0.769236010358213,0.681201770184909,2.62499247222003,1.96243987093877,1.58586111556826,1,0,1,0,0,1,0,0
2033-11-22,9,1455,1.44463752838879,5.06055007288769,4.33544077862479,2.41821889711514,3.89860209173765,6.31014163176956,5.6689817299624,4.23989723986037,1,0,1,0,0,0.01,0.99,0
2033-12-22,10,1455,3.78982444090139,8.35810629754903,7.56781767159181,4.0185192879074,7.04595410479807,9.91417338388297,9.27271333907094,6.94738793012778,0,1,0.1,0.9,0,0,1,0
2034-1-20,11,1455,-4.2059731195159,4.56782642815578,4.62107715595197,3.9364709968728,-1.28215740967644,4.67234726282409,5.18037401481274,4.64461193638533,1,0,1,0,0,1,0,0
2034-2-19,12,1455,1.42669344157972,5.80801410624265,5.06812285294457,3.58579359006342,4.5132323372115,7.54977533925441,6.96042988596925,5.81410968348655,0.57,0.43,1,0,0,0.03,0.97,0
2034-3-20,1,1456,-2.80225304429204,0.305634836894651,0.483622886729105,-0.202700770298861,-0.972678365460631,0.985345578683419,1.96897473336234,0.719206983757545,1,0,1,0,0,1,0,0
2034-4-19,2,1456,6.22696038611502,8.24855039205042,7.25889778614182,-1.07367235421259,8.37094833554052,10.2380787207564,9.23232355175817,2.59114945619501,0,1,0,0.46,0.54,0,1,0
2034-5-18,3,1456,1.80100023143259,5.292182730607,4.44327818967352,-4.05959585364604,4.47991842679557,6.82423657229902,6.02943563525435,-1.93028105639411,0.75,0.25,1,0,0,0,1,0
2034-6-16,4,1456,-3.28699628940256,5.00129986375035,4.76562446992037,-5.15152779809739,0.00632629846194304,5.15002357800693,5.45313528368435,-4.6912412421608,1,0,1,0,0,1,0,0
2034-7-16,5,1456,4.56326147680908,8.77675942851058,7.91230847072746,-6.84601324102158,7.85406100080288,10.5530019001054,9.83616969882838,-3.63041837239967,0,1,0,0.84,0.16,0,1,0
2034-8-14,6,1456,-0.658982677124938,3.53584868097697,3.08141887268126,-4.06654017955225,1.92491310035425,4.86442092068518,4.41354762079021,-2.87792300467874,1,0,1,0,0,0.89,0.11,0
2034-9-13,7,1456,5.29241602475338,7.88233213339016,6.97356679309742,-4.27706166954152,7.59317611426354,9.46620446714371,8.65816309710148,-1.11881010933797,0,1,0,0.95,0.05,0,1,0
2034-10-12,8,1456,-0.922670398545297,2.28463965743591,1.84721593332983,1.19142886592289,1.02689853525072,3.06766346647802,2.45926251946015,2.15317378142487,1,0,1,0,0,1,0,0
2034-11-11,9,1456,1.79918718982826,5.37930364478265,4.64091326050804,2.32931351297771,4.21099491904126,6.51625672579605,5.86187121037123,4.21425309700109,0.92,0.08,1,0,0,0,1,0
2034-12-10,10,1456,-7.55271840839904,6.20983498041016,6.8012999612652,4.17281751899574,-4.5450832250205,7.34203018168419,7.90609037857487,6.01505038629412,1,0,1,0,0,1,0,0
2035-1-9,11,1456,-5.93633465551834,4.51437917742495,4.99216179844822,3.08643925458455,-3.35068888173344,5.35309923936796,5.96049561319559,4.37487938673505,1,0,1,0,0,1,0,0
2035-2-8,12,1456,-2.61437694459582,2.22960234983516,2.33006060495319,2.06510730543266,-0.473329131668384,2.80812387612219,2.77215120011363,2.74857783079051,1,0,1,0,0,1,0,0
2035-3-10,1,1457,2.87230469522035,5.09655839727547,4.13953525186595,0.511323523668466,4.9407968838498,6.83475735259106,5.98441219178003,3.00317417959462,0.7,0.3,0.97,0.03,0,0,1,0
2035-4-8,2,1457,-2.30195292923524,2.90935206097115,2.42855227602102,-3.1051451839765,0.189862847347403,3.11838834440265,3.38336360936026,-2.20256336441048,1,0,1,0,0,1,0,0
2035-5-8,3,1457,6.17278931095845,8.61699613544203,7.61776651028614,-3.67789311356228,8.43636389694354,10.4588202437587,9.51924399832247,0.0188458196132615,0,1,0,0.39,0.61,0,1,0
