"DATE","BULAN","TAHUN","TINGGI HILAL","ELONGASI GEOSENTRIK","ELONGASI TOPOSENTRIK","UMUR BULAN","AZIMUT MATAHARI","AZIMUT BULAN","BEDA AZIMUT","ILUMINASI","ODDEH","KATSNER","ATM (100)","ATM (50)","ATM (25)"
"2000-4-5","1","1421","8.396769380765","10.194627086818","9.2300840263891","16.491666666667","276.22048966388","276.2366525059","0.016162842019355","0.64991037470547","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2000-5-4","2","1421","3.3694267641837","5.921100312109","5.071540777364","6.3108333333333","286.13658621698","283.29666028651","-2.8399259304726","0.19646426587079","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2000-6-3","3","1421","11.459920112179","13.312104548932","12.319174392845","22.248055555556","292.4439245064","293.24820040137","0.8042758949735","1.1556418842982","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2000-7-2","4","1421","7.2060753839506","9.0507841380335","8.0394367728355","15.241388888889","293.0694246691","293.03803082335","-0.031393845752405","0.49301403274472","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2000-7-31","5","1421","3.1783086409597","5.1246633077497","4.1368522400479","8.2355555555556","288.16703488285","289.17767030669","1.0106354238435","0.13056003188091","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2000-8-30","6","1421","12.595259316738","14.412566716086","13.447677239272","0.31444444444444","278.7736093456","279.49591430851","0.72230496291343","1.3763607226375","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2000-9-28","7","1421","7.1987400583157","9.356036233744","8.4358705348273","14.677222222222","267.65622934815","270.24115657558","2.5849272274336","0.54306333576291","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2000-10-27","8","1421","0.52574218265786","4.9771032188788","4.6146952616341","2.5725","256.83877049577","261.24892564037","4.4101551446038","0.16289215785203","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2000-11-26","9","1421","3.8660783120578","6.2691520196192","5.4631862949753","11.485277777778","248.68682654248","251.47466688114","2.7878403386552","0.22793871124954","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2000-12-26","10","1421","6.0952735819145","7.9940740076966","7.1195197908898","17.558611111111","246.35624776815","247.99679314617","1.6405453780172","0.38699826930464","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2001-1-24","11","1421","-1.983588984252","1.8771473250038","2.1871041736823","-2.0466666666667","250.61193266848","248.75116175504","-1.8607709134371","0.036781671926667","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2001-2-23","12","1421","1.2518665603116","4.1910374640766","3.6051952711834","2.6511111111111","260.10560923152","257.16442206994","-2.9411871615715","0.099454095123763","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2001-3-25","1","1422","4.6623512929082","6.7310513321142","5.8639964812154","9.4325","271.83929301593","269.79181466211","-2.0474783538226","0.26270371902652","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2001-4-23","2","1422","-1.834706052714","5.267590963176","5.3614403781829","-4.8597222222222","282.6182145","277.34962908091","-5.2685854190871","0.220158993918","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2001-5-23","3","1422","2.9376816185407","4.8842151520894","3.9489527429854","7.7047222222222","290.68635220464","289.51379892079","-1.1725532838524","0.11902261967936","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2001-6-22","4","1422","10.792133787878","12.802424802129","11.836026468807","22.571388888889","293.51188992435","295.74703082245","2.2351408981054","1.0671063737056","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2001-7-21","5","1422","7.0847376904791","9.1518307160721","8.1727918452135","14.895","290.4664419071","292.49573741381","2.0292955067064","0.50953838495825","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2001-8-19","6","1422","3.5860729992549","6.2634565644597","5.4029811510842","7.7338888888889","282.67046953621","285.78041006854","3.1099405323369","0.22288522383919","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2001-9-18","7","1422","13.202731373547","15.041021154861","14.059758255184","0.13111111111111","271.66806593582","272.49144593687","0.82338000104625","1.5038037761645","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2001-10-17","8","1422","7.5496592439364","9.5749694888085","8.613214488804","15.144722222222","260.46966315328","262.45310115643","1.9834380031457","0.56600297300167","Visible Naked Eye","Visible Naked Eye","Not Visible","Visible","Visible"
"2001-11-15","9","1422","0.62844661518376","3.4871886075156","2.8924467501215","3.9369444444444","251.19129138303","253.68726865032","2.4959772672859","0.063920389074695","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2001-12-15","10","1422","5.2560429155719","7.0329407417196","6.0977057716158","14.035555555556","246.42061572711","246.74024465763","0.31962893051698","0.2838400448642","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"2002-1-13","11","1422","-2.2001659282436","2.4866005794318","2.8022618603319","-2.4444444444444","248.25421640573","245.80700747843","-2.4472089272992","0.060294842019132","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2002-2-12","12","1422","1.5988367763267","4.6303466995628","4.0312674420824","3.3708333333333","256.12012770142","252.90487625717","-3.2152514442452","0.12432349183636","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2002-3-14","1","1423","4.2238907777108","6.3698390907328","5.544694112059","8.8319444444444","267.3688279592","265.09366991452","-2.275158044684","0.23494187907137","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2002-4-13","2","1423","6.269357185326","8.0020908594381","7.1026574756413","15.282222222222","279.0281780656","279.02870427468","0.00052620907592882","0.3852062203419","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2002-5-12","3","1423","-0.98566122736255","2.3396813057632","2.2164450780336","-0.26416666666667","288.17966686806","285.96818541918","-2.2114814488751","0.037687846127554","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2002-6-11","4","1423","3.3825856195225","5.4610261792398","4.5781186083914","10.721666666667","293.16192060277","294.94755536091","1.7856347581426","0.15995418950232","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2002-7-11","5","1423","11.307092137979","13.56327606755","12.639713354779","0.17083333333333","292.16508680911","295.70419450593","3.539107696818","1.2165704239303","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2002-8-9","6","1423","7.6546984108799","9.9720475282949","9.0360910292221","15.4075","285.85553164002","288.96307032552","3.107538685497","0.62282290574978","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2002-9-7","7","1423","3.7258899790245","6.6377466661661","5.8140381686938","7.4461111111111","275.99210178322","279.60209024015","3.6099884569238","0.25813550865285","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2002-10-6","8","1423","-1.1104654105166","4.3241176327675","4.2673624261424","-0.74805555555555","264.72445164119","268.98342076711","4.2589691259171","0.13940325951038","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2002-11-5","9","1423","6.4988427124739","8.3394295878802","7.3335198268039","13.985833333333","254.08097722977","254.223336413","0.14235918322981","0.41035307738687","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2002-12-4","10","1423","-0.046691827471363","1.8444935052336","0.91675600249221","3.1583333333333","247.46876848871","246.99791295046","-0.47085553824783","0.0063632025487037","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2003-1-3","11","1423","6.5498427220572","8.496071461317","7.5570838298588","14.593055555556","246.86689347907","245.25170513768","-1.615188341393","0.43590655641735","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2003-2-1","12","1423","0.20381596796015","4.6025978946664","4.2833394762706","0.26611111111111","252.61068541353","248.45468016887","-4.1560052446554","0.14045611913998","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2003-3-3","1","1424","4.1114381221764","6.2840977057449","5.4436453289688","8.3738888888889","262.95416255196","260.67593688692","-2.2782256650456","0.22643350938729","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2003-4-2","2","1424","6.043277508664","7.7924813236522","6.9006239963212","15.409722222222","274.78889237214","275.36541492628","0.57652255413677","0.36361474331597","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2003-5-1","3","1424","-1.6767564670617","1.9287882362269","2.1048715766718","-1.7186111111111","285.02974335379","283.10077518851","-1.9289681652864","0.034055740209127","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2003-5-31","4","1424","0.65128223227806","3.0547202755309","2.4141538246376","6.1441666666667","291.95242893636","293.85620543217","1.9037764958099","0.04444773311274","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2003-6-30","5","1424","5.6274372740961","8.5330666543746","7.7521380167222","15.918333333333","293.25928876239","297.54954525567","4.2902564932786","0.458747863175","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2003-7-29","6","1424","0.71135430534078","5.1292781446098","4.7430611268622","3.7722222222222","288.834297431","293.31892801743","4.484630586427","0.17201418316579","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2003-8-28","7","1424","8.3843978657606","10.433576713946","9.4931579531399","17.2025","279.75045723437","282.0281483806","2.2776911462324","0.68737992118821","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2003-9-26","8","1424","3.2111204770076","5.5243355092564","4.6330312833466","7.4136111111111","268.72386765125","270.98483349584","2.2609658445905","0.16389111218765","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2003-10-26","9","1424","10.6891949675","12.740803766823","11.761019838449","21.698611111111","257.42731365523","255.05785262652","-2.3694610287062","1.0536714428717","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2003-11-24","10","1424","4.9419386343823","7.1150580920984","6.1519956593805","11.672222222222","249.22065917453","247.09856656261","-2.1220926119128","0.28881671109237","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2003-12-23","11","1424","-0.65598125091355","3.5304626695038","3.3283750130425","1.1719444444444","246.26478073877","242.94085030321","-3.3239304355552","0.084783768254493","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2004-1-22","12","1424","7.2930468224019","9.3083112907516","8.3498727685195","13.980277777778","249.96456286578","248.04080448937","-1.9237583764029","0.53204038619993","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2004-2-20","1","1425","1.2602955422669","4.8660834878043","4.3239903241677","1.7272222222222","258.7419488169","254.95836068063","-3.7835881362625","0.1430385274525","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2004-3-21","2","1425","4.9236803544579","6.7101068838318","5.7806368185193","12.124444444444","270.36264589814","270.88563471423","0.52298881609084","0.25513127495817","Visible Optic","Visible Optic","Not Visible","Not Visible","Visible"
"2004-4-19","3","1425","-2.3649136887827","1.7559068889483","2.2477448442135","-2.7627777777778","281.35235774593","279.7065177095","-1.6458400364304","0.038858922789858","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2004-5-19","4","1425","0.058260357626051","3.1316435600667","2.7179442517415","5.6088888888889","289.93679732244","292.50443724968","2.5676399272376","0.056402381692422","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2004-6-18","5","1425","3.9721040993449","7.5924260247749","6.9467986080266","14.074444444444","293.49483235342","298.51477358037","5.0199412269511","0.36854992721746","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2004-7-17","6","1425","-1.8081000086162","4.8880144729029","4.9823195065773","-0.77111111111111","291.15931198549","296.04669855961","4.8873865741233","0.19003894647002","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2004-8-16","7","1425","3.569193505977","6.4024240080166","5.6608590327844","9.2597222222222","283.55775751362","287.1182135874","3.5604560737785","0.24481046997176","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2004-9-14","8","1425","-2.6672950548763","4.0091589081253","4.3157420406056","-3.8866666666667","273.11725980684","277.02592451483","3.9086647079952","0.14275488447437","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2004-10-14","9","1425","2.3538798442849","4.1878191664544","3.2224073016549","7.7302777777778","261.4799714395","261.00469522931","-0.47527621019105","0.079174911483859","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2004-11-13","10","1425","9.1712278455985","11.769709340703","10.851920760649","20.141666666667","251.63885731955","247.41824702162","-4.2206102979267","0.89758571887957","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2004-12-12","11","1425","3.9214610574152","6.9192699473744","6.0997132203406","9.3186111111111","246.58420113263","242.76088288828","-3.8233182443518","0.28405863790913","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2005-1-10","12","1425","-1.0430638463501","4.9828992309362","4.9209468918793","-1.0280555555556","247.80948328115","242.89234684558","-4.917136435568","0.1853389500559","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2005-2-9","1","1426","6.6334369698277","8.4901690967656","7.4891592077093","12.592777777778","255.2197279328","254.63948575035","-0.58024218245458","0.42803358520571","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2005-3-10","2","1426","0.40222967301194","2.9294377810584","2.2682708750686","1.7305555555556","265.89372889198","263.99143805516","-1.9022908368235","0.039361525998499","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2005-4-9","3","1426","4.4930898417855","7.4341638360934","6.6450790749623","14.128888888889","277.65386802468","281.6305739239","3.9767058992145","0.33702697462417","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2005-5-8","4","1426","-1.8832605018166","2.4606501219624","2.6718980694105","1.7408333333333","287.20347371826","289.66115298931","2.4576792710458","0.05463857921949","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2005-6-7","5","1426","3.0417560626918","7.4286269485757","6.8778109718945","12.569444444444","292.85591143059","298.54032545917","5.6844140285791","0.36127288909399","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2005-7-6","6","1426","-2.4877753728048","5.0167666566662","5.2267584677999","-1.4541666666667","292.72807390818","297.68832614131","4.9602522331285","0.20914743090739","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2005-8-5","7","1426","2.367360056952","5.5278463385962","4.9012218761007","7.58","286.90928552458","290.62194047519","3.712654950603","0.18359008467253","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2005-9-4","8","1426","5.8765754564801","7.6124477422528","6.7114306993056","15.867777777778","277.01418300816","277.15885620664","0.14467319848131","0.34390313375417","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2005-10-3","9","1426","-1.6310669541206","0.30440912534391","0.84482524365557","0.084722222222226","265.78189722495","266.05998955113","0.27809232618029","0.0055378900826519","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2005-11-2","10","1426","2.2551935312762","5.3698190417318","4.6997279986715","9.1416666666667","254.93048473919","251.3873754261","-3.5431093130886","0.16865876873482","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2005-12-2","11","1426","8.8661061572052","11.725251955361","10.852400087304","19.701944444444","247.71115015432","242.82536686878","-4.8857832855452","0.89783974001771","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2005-12-31","12","1426","3.5555856281699","6.67222262762","5.8948313232271","7.7591666666667","246.62940303176","242.69201085022","-3.9373921815427","0.26539846774557","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2006-1-28","1","1427","-1.8747193500232","4.7209027122599","4.8342350104147","-3.1716666666667","251.849491055","247.12737856416","-4.7221124908389","0.1789836307994","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2006-2-27","2","1427","4.3767931130129","6.4247225169224","5.444192863172","10.461388888889","261.90806556125","263.48865949241","1.5805939311599","0.22616605763124","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2006-3-28","3","1427","-1.8048573510004","0.50958174667092","1.0959516399473","0.4975","273.33589453516","273.8431706256","0.50727609044407","0.0092423943974462","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2006-4-27","4","1427","4.0528235348541","8.9493982955518","8.3396208366759","14.809722222222","284.18294152939","290.94600157004","6.7630600406467","0.53067169672281","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2006-5-26","5","1427","-0.61117301902564","5.3513143863415","5.2221617545966","5.0455555555556","291.37143309831","296.58928667547","5.2178535771608","0.20842714987631","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2006-6-25","6","1427","6.9226471777214","10.382951893627","9.6250050062357","18.461111111111","293.43456945165","299.14668454906","5.7121150974136","0.70674311547831","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2006-7-24","7","1427","1.5506150909811","4.9304716351799","4.3721252300946","6.1288888888889","289.68154157605","293.34690533962","3.6653637635709","0.14609800408162","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2006-8-23","8","1427","5.4849808178158","7.2153435770497","6.3206114116872","15.485833333333","281.05292088706","280.88106652634","-0.17185436072469","0.3050256259377","Visible Optic","Visible Naked Eye","Not Visible","Visible","Visible"
"2006-9-21","9","1427","-2.3247620721038","0.6142734588268","1.4990833619924","-1.1744444444444","270.18379949646","270.03276143627","-0.15103806019755","0.017326684446628","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2006-10-21","10","1427","-0.090661813178354","3.9215294415236","3.636066043778","5.2994444444444","258.73230703104","255.17274736042","-3.5595596706212","0.10106123856103","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2006-11-20","11","1427","3.7546294144097","7.6385739795413","7.0031936461391","12.336666666667","249.80249888707","244.50827147816","-5.2942274089082","0.37457814722905","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2006-12-19","12","1427","-2.7306199152282","5.21795511238","5.4694139346165","-3.1469444444444","246.26864005697","241.13613876329","-5.1325012936856","0.22906031875286","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2007-1-18","1","1428","2.993519074564","5.2407857466009","4.3621562509127","7.0425","249.3655178332","247.27098856816","-2.094529265037","0.14531741961076","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2007-2-17","2","1428","7.939896051588","10.7743968755","9.8806812992211","18.791388888889","258.12494984785","262.68342382953","4.5584739816725","0.74437991719906","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2007-3-18","3","1428","1.4894167489814","5.0371312274081","4.4276730359031","8.1266666666667","269.27899653809","273.04883535974","3.7698388216542","0.14959723203797","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2007-4-17","4","1428","8.1449765638017","14.308751181098","13.631514057069","23.001666666667","280.75146372973","291.04023705789","10.288773328157","1.413964813393","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2007-5-16","5","1428","4.5713569762503","10.075747411143","9.4719837098581","15.024444444444","289.33786859186","297.12361173436","7.7857431425008","0.6842731887884","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2007-6-14","6","1428","1.3805052591275","6.2869362810926","5.8460517416365","7.29","293.37985692074","298.79092858022","5.4110716594816","0.26104188014798","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2007-7-14","7","1428","10.15226904023","12.164253062133","11.244173896607","22.554166666667","291.61066531329","294.02003387131","2.4093685580111","0.96359071274711","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2007-8-12","8","1428","4.074661632877","5.8418780420551","4.9104995551131","11.618333333333","284.72232011234","284.56436300692","-0.15795710541545","0.18404818330164","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2007-9-11","9","1428","7.5268417659998","10.433955088885","9.6443808284162","21.8675","274.16665315897","269.34556314823","-4.8210900107434","0.70960389676281","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2007-10-10","10","1428","-0.24756361809604","4.3610311410617","4.1425384376072","5.5266666666667","262.88530802918","258.78418857104","-4.1011194581457","0.13119660069393","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2007-11-9","11","1428","2.669623562955","7.1601752709326","6.649314661981","11.526111111111","252.66384052811","247.01042683945","-5.6534136886579","0.33779431780655","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2007-12-9","12","1428","6.3728071850153","9.1143125927455","8.3232313393663","17.105555555556","246.80765242618","242.63489100159","-4.1727614245857","0.52888646044463","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2008-1-7","1","1429","-1.1451927824653","3.3975023305548","3.3568379717884","-0.61583333333333","247.41966761421","244.07684788438","-3.3428197298277","0.086357831304051","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2008-2-6","2","1429","1.8309222049914","3.7846217070195","2.8868728831121","7.3241666666667","254.35090470191","255.46278073507","1.111876033161","0.063528478220826","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2008-3-7","3","1429","5.2169094498669","10.038890121566","9.3797621101615","17.679166666667","265.21629617202","272.3925300742","7.1762339021835","0.67105114470071","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2008-4-5","4","1429","-0.49162479625328","5.6916655294937","5.5395084731784","6.7622222222222","276.63008702793","282.15942628756","5.5293392596395","0.23437794592671","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2008-5-5","5","1429","8.1787271525803","14.122399011832","13.43158036143","22.200833333333","286.72939902833","296.71984221352","9.9904431851879","1.3729545525685","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2008-6-3","6","1429","5.8349010728191","9.9593761526635","9.202919941989","15.106388888889","292.57184698946","298.92412750075","6.3522805112827","0.64593402321629","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2008-7-2","7","1429","2.8596918183168","5.5508208247907","4.728825940956","8.2677777777778","292.98374026176","295.93828938388","2.9545491221214","0.17068437939696","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2008-8-1","8","1429","11.460137185597","13.497138773935","12.556215337879","0.44805555555556","287.63653355356","285.06506077801","-2.5714727755461","1.2005626001957","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2008-8-30","9","1429","4.99689779042","8.0602200541051","7.2767709597237","14.666388888889","278.38439941641","274.02530340012","-4.3590960162945","0.40414854359899","Visible Optic","Visible Optic","Not Visible","Visible","Visible"
"2008-9-28","10","1429","-1.7461422640007","4.1024398070747","4.2028003044143","2.3536111111111","267.23627130721","263.13271908525","-4.103552221964","0.13513279540923","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2008-10-28","11","1429","2.4313645372762","7.2939692967877","6.8156955161992","11.311944444444","256.1430239764","250.15868332941","-5.9843406469856","0.3548646334579","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2008-11-27","12","1429","6.1813732496534","9.1047001048712","8.3430040627896","17.778611111111","248.31186132661","243.7874453469","-4.5244159797159","0.53141504715445","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2008-12-26","1","1430","-1.8305953365835","2.9906676225997","3.1510996413981","-1.4463888888889","246.40041422995","243.41044955315","-2.9899646768091","0.076154797285749","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2009-1-25","2","1430","-0.35763626485137","1.4522414834287","0.65018309397621","3.1486111111111","251.12978858048","251.57307616187","0.44328758139437","0.0031831668641569","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2009-2-25","3","1430","0.87048237388452","5.3558092997572","4.9647639304745","9.4066666666667","260.87837593603","265.54180914526","4.6634332092297","0.18825873617637","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2009-3-27","4","1430","4.1807902183438","10.81023327167","10.314627917773","18.667222222222","272.65928726995","281.6799334516","9.0206461816554","0.81134630361427","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2009-4-25","5","1430","-0.50156990245626","6.3677767675181","6.2383445503294","7.1797222222222","283.30620461349","289.53615467055","6.229950057061","0.29727326453126","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2009-5-25","6","1430","9.3240048758497","13.388081222039","12.5752369049","22.288888888889","291.07156791771","298.51580691171","7.4442389940025","1.2040945089608","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2009-6-23","7","1430","6.7488796333274","9.0153550740859","8.057669778649","14.955833333333","293.50017022365","296.23283135541","2.7326611317667","0.49527344229407","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2009-7-22","8","1430","2.8698009604808","4.7907112389755","3.7921369903433","8.0616666666667","290.25202336782","289.43484176677","-0.81718160105027","0.10966595926767","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2009-8-21","9","1430","11.159825064227","14.654652272848","13.796459757425","0.62638888888889","281.97888564047","275.11858902255","-6.8602966179179","1.4482552815952","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2009-9-19","10","1430","5.2884642455984","9.9730296127059","9.3045875260249","15.845555555556","271.24845265956","264.23269960769","-7.0157530518759","0.66041222998948","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2009-10-18","11","1430","-0.47249857844581","5.6494866052659","5.5049053433009","4.9816666666667","260.07632695598","254.58289212045","-5.4934348355254","0.23162889836452","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2009-11-17","12","1430","5.3384832624252","8.5135669670536","7.7599173059526","15.385555555556","250.67349161152","245.96379866981","-4.7096929417163","0.45971050850824","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2009-12-16","1","1431","-2.0682509260118","2.4557843650817","2.7300309620732","-1.2005555555556","246.37167696506","243.93610749679","-2.4355694682644","0.057188260342012","Not Visible","Not Visible","Not Visible","Not Visible","Not Visible"
"2010-1-15","2","1431","-0.2507826123757","1.8182401754557","1.204267943668","3.8508333333333","248.62531612179","249.67937658083","1.0540604590356","0.011026486089022","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2010-2-14","3","1431","0.083276103767659","4.9144184679059","4.657650782937","8.1894444444444","256.82264537748","261.38936603227","4.5667206547861","0.16576925707507","Not Visible","Visible Optic","Not Visible","Not Visible","Not Visible"
"2010-3-16","4","1431","1.3659514365609","8.0618252383943","7.7564533795953","13.839444444444","268.19321708172","275.63189001317","7.4386729314525","0.45942760992482","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2010-4-15","5","1431","5.5626095140376","11.863120105493","11.315364025888","22.138333333333","279.78067188355","289.12786188629","9.3471900027369","0.9760365563727","Visible Optic","Visible Optic","Visible","Visible","Visible"
"2010-5-14","6","1431","1.4275392475476","6.0618431844607","5.6126802859035","9.4097222222222","288.69497474959","293.83257342266","5.1375986730713","0.24057810533565","Not Visible","Visible Optic","Not Visible","Not Visible","Visible"
"2010-6-13","7","1431","10.683761035919","12.841662454772","11.899776199015","23.260833333333","293.29171610912","296.30165674129","3.0099406321642","1.0786615591129","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2010-7-12","8","1431","6.7281482278238","8.7303159076852","7.7523833535235","14.934166666667","292.01549946817","290.30202576688","-1.7134737012957","0.45850402669263","Visible Optic","Visible Naked Eye","Visible","Visible","Visible"
"2010-8-10","9","1431","1.8928606323767","5.5942978462649","4.9722722184962","7.525","285.5391564867","281.38027682108","-4.1588796656176","0.18875319080102","Not Visible","Visible Optic","Not Visible","Visible","Visible"
"2010-9-9","10","1431","10.518299446066","15.184307304841","14.389957699106","0.11555555555556","275.20582574922","266.31544040511","-8.890385344115","1.574871707464","Visible Naked Eye","Visible Naked Eye","Visible","Visible","Visible"
"2010-10-8","11","1431","5.7051701830303","10.353198297093","9.6527088522605","15.800277777778","263.92583064336","256.81458845798","-7.1112421853839","0.71059331753572","Visible Optic","Visible Optic","Visible","Visible","Visible"
